Work Package Code,Service Code,Service Line
L,L10,138.20. The Supplier shall ensure that all Supplier Staff appointed to operate in the customer service centre can access and report the status of all service requests at any such time as requested by the Buyer.
L,L10,"138.21. The Supplier shall provide all Supplier Staff appointed to operate in the customer service centre with documented training, including but not limited to:"
L,L10,138.21.1. Training on the CAFM System;
L,L10,138.21.2. Customer service skills;
L,L10,138.21.3. Service call management;
L,L10,138.21.4. Listening skills;
L,L10,138.21.5. Escalation procedures; and
L,L10,"138.21.6. Buyer procedures,"
L,L10,138.22. The Supplier shall ensure that all Supplier Staff appointed to operate in the customer service centre have the appropriate security clearance to work on the appropriate Buyer account.
L,L10,"138.23. The Supplier shall, through the customer service centre, allocate and schedule appointment dates and times with the occupants of residential housing for repairs, maintenance works, audits and inspections."
L,L10,"138.24. Further details of the requirement shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L11,Professional Property Advice and Management Service
L,L11,"139.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
L,L11,"139.2. The Supplier shall provide a professional property advice and management Service for the private rental, management and purchase of residential accommodation. The Buyer requires the Supplier to provide the full range of property advice and management functions, including but not limited to:"
L,L11,"139.2.1. Advising potential occupants of the accommodation options, in accordance with Buyer accommodation policy as highlighted as part of a Call-Off Procedure [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly], which may include use of Buyer Premises or the private rental sector;"
L,L11,139.2.2. Administer accommodation allowances and payments to [Buyer’s Staff] in accordance with accommodation policy;
L,L11,139.2.3. The Supplier shall procure properties from the private rental sector for the [Buyer/Buyer Staff/Building User];
L,L11,"139.3. Further details shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L12,Property Maintenance Support Desk Services
L,L12,"140.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
L,L12,"140.2. The Supplier shall provide a property maintenance support desk service linked to the CAFM System for all property maintenance related service requests and fault reporting, [[24] hours per day [365] days] per year."
L,L12,"140.3. The Supplier shall ensure that the property maintenance support desk services are capable of interacting with the Buyer’s and the Buyer Authorised Representative’s IT systems. Further details of the requirement shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly] "
L,L12,140.4. The Buyer and the Supplier shall agree a reporting function in relation to the property maintenance support desk requirements during the Mobilisation Period.
L,L12,"140.5. The Supplier shall collaborate with the Buyer, the Buyer’s Authorised Representative and any Buyer Third Party to create, maintain and develop Services which shall deliver a common user experience for all users of the Service."
L,L12,140.6. The Supplier shall ensure that the property maintenance support desk operates as both a strategic management and quality monitoring tool and shall also be the focus for all day-to-day operational activities across all aspects of the FM services.
L,L12,140.7. The Supplier shall ensure that the property maintenance support desk provides a single point of contact for Buyer Staff and the Buyer’s Authorised Representative.
L,L12,140.8. The Supplier shall ensure continued service Delivery for all Services under its control during the Operational Working Hours.
L,L12,140.9. The Supplier helpdesk shall only accept service requests via agreed [Buyer Third Parties] and raised via industry standard interactive multimedia applications to achieve industry best practice.
L,L12,140.10. The Supplier shall ensure that all service requests are logged on to the CAFM System without unnecessary delay.
L,L12,140.11. The Supplier’s helpdesk shall be provided with recorded details of all service to include:
L,L12,140.11.1. Name of requestor;
L,L12,"140.11.2. Contact details, to include telephone number, email address and work location;"
L,L12,140.11.3. Location of the Buyer Premises to which the request is related;
L,L12,140.11.4. Nature of the request;
L,L12,140.11.5. Date and time;
L,L12,140.11.6. The actual response time as specified within the agreed Response Times; and
L,L12,140.11.7. A 'unique service request' reference number;
L,L12,"140.11.8. Further information shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L12,140.12. The Supplier shall provide the Buyer with:
L,L12,140.12.1. Action taken;
L,L12,140.12.2. Details of progress throughout the service request management lifecycle;
L,L12,"140.12.3. Further information shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L12,"140.13. The Supplier shall ensure that whoever raised the task, is updated regarding the status and progress of any open service requests through each stage of the process, including notifications of delays, closure or completion."
L,L12,"140.14. The Supplier shall ensure that where a service request was not completed in accordance with the timeframes specified in the agreed KPIs highlighted as part of a Call-Off Procedure [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly], they reprioritise the service request and proactively manage the task to completion at the earliest opportunity or to the revised timeframes as agreed with the Buyer. The Supplier shall ensure that all revisions to timeframes as agreed and authorised with the Buyer are recorded on the CAFM System."
L,L12,"140.15. To mitigate the risk of the creation of a backlog of work, the Supplier shall record all instances where a service request failed to be completed within the agreed KPIs on the CAFM System and issue daily reports to the Buyer. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L12,140.16. The Supplier shall ensure that all necessary procedural and emergency contact information is kept up to date at all times within the CAFM System.
L,L12,"140.17. The Supplier shall provide an appropriate number of Supplier Staff to ensure that the property maintenance support desk can operate within the requested performance parameters as highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L12,"140.18. The Supplier shall ensure that all Supplier Staff appointed to operate on the property maintenance support desk are capable of handling all faults and in scope service requests, irrespective of the time of the day."
L,L12,140.19. The Supplier shall ensure that all Supplier Staff appointed to operate on the property maintenance support desk can access and report the status of all service requests at any such time as requested by the Buyer or Buyer Representative.
L,L12,"140.20. The Supplier shall provide all Supplier Staff appointed to operate on the property maintenance support desk with documented training, including but not be limited to:"
L,L12,140.20.1. Training on the CAFM System package;
L,L12,140.20.2. Customer service skills;
L,L12,140.20.3. Service call management;
L,L12,140.20.4. Listening skills;
L,L12,140.20.5. Escalation procedures;
L,L12,140.20.6. Buyer emergency procedures;
L,L12,140.20.7. Training in respect of all operational areas of the Buyer Premises; and
L,L12,140.20.8. Ensure that all staff appointed to operate on the property maintenance support desk have the appropriate security clearance to work on a Buyer account.
L,L12,"140.21. The property maintenance support desk shall manage their resources to meet the appointment dates and times for all repairs, maintenance works, audits and inspections scheduled via the appointed customer service centre by the Buyer’s Authorised Representative. Further details of the requirement shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L13,Accommodation Compliance Services
L,L13,"141.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
L,L13,141.2. The Supplier shall manage all activities relating to compliance through the CAFM System and that the Buyer has access to the data.
L,L13,141.3. The Supplier shall provide paper copies of all Documentation associated with statutory Compliance Reports or Documentation for retention at the Buyer’s Premises.
L,L13,141.4. The Supplier shall be responsible for the provision of all written schemes of examination as required at the Buyer’s Premises. These shall include but not be limited to:
L,L13,141.4.1. Hot water boiler and associated pressure systems;
L,L13,141.4.2. Lifts and stair lifts;
L,L13,141.4.3. Foul and surface water drainage systems;
L,L13,"141.4.4. Gas Installations and appliances including LPG installations, distribution networks and tank installations;and"
L,L13,141.4.5. Oil installations including fuel tanks and bunds;
L,L13,141.4.6. [Other INSERT HERE]
L,L13,"141.5. The Supplier shall undertake the Services in compliance with all applicable legislation and Good Industry Practice. Further details of the requirement shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L14,Accommodation Maintenance Services
L,L14,"142.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
L,L14,"142.2. The Supplier shall provide vacant/unoccupied property preparation and management Services for the Buyer's Premises, to include but not limited to:"
L,L14,142.2.1. Works related to change in occupancy;
L,L14,"142.2.2. At the end of occupancy, the Supplier shall undertake all tasks associated with professional cleaning (as required) to ensure that the property meets the Buyer's acceptable conditions and standards. Further details shall be provided by the Buyer as part of a Call-Off Procedure; [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L14,142.2.3. Maintenance & repair;
L,L14,142.2.4. Ground maintenance;
L,L14,"142.2.5. Carrying out utility surveys to include provision of energy performance certificate (EPC), recording meter details and assessment of utility efficiency measures;"
L,L14,142.2.6. The management and payment of any utility costs shall be considered in accordance with the Contract for all vacancy periods;
L,L14,142.2.7. Provision of security services;
L,L14,142.2.8. Wind and weather protection measures; and
L,L14,142.2.9. Internal / external redecoration.
L,L14,"142.3. The Supplier shall provide a professionally managed carpet, floor covering and curtain replacement Service to ensure the Buyer's Premises meet the Buyer's acceptable conditions and standards. The Buyer supply contracts shall be utilised where appropriate. Further details shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L14,"142.4. The Supplier shall provide a professionally managed carpet, curtain and window blinds cleaning Service to ensure that the properties meet the Buyer's acceptable conditions and standards. Further details shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
L,L14,142.5. Curtains shall be removed from rails and cleaned by a suitable approved method. Care shall be taken to maintain any guarantees on the carpets and curtains.
M,M,CAFM Services
M,M1,Soft FM CAFM Requirements
M,M1,"143.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
M,M1,"143.2. The Supplier shall act in accordance with, including but not limited to;"
M,M1,143.2.1. ISO/IEC 27000 Information technology–Security techniques-Information security management systems-Overarching vocabulary;
M,M1,143.2.2. ISO/IEC 27001 Information technology–Security techniques-Information security management systems-Requirements;
M,M1,143.2.3. ISO/IEC 27002 Information technology–Security techniques-Information security management systems-Security controls;
M,M1,143.2.4. ISO/IEC 27003 Information technology–Security techniques-Information security management systems-Guidance;
M,M1,143.2.5. ISO/IEC 27005Information technology–Security techniques-Information security Risk Management;
M,M1,143.2.6. ISO/IEC 27014 Information technology-Security techniques-Governance for Information security;
M,M1,143.2.7. BS EN ISO 19650 relates to project delivery within the suite of BIM standards and PAS 1192:3 relates to the management of information in operation of the Asset and aligns to ISO 55001;
M,M1,143.2.8. Waste and Resources Action Programme’s (WRAP) Mobile Asset Management Planning; and
M,M1,143.2.9. The UK Government Functional Standard GovS004 and other relevant UK Government Functional Standard applicable to the Services.
M,M1,"143.3. Where a Buyer requires a CAFM provision that interfaces with an existing Buyer CAFM System, the Supplier shall be responsible for the provision of this interface. All Costs for these Services shall be included within the Supplier Costs within the Charges. [The Buyer is to define interface requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,"143.4. The Supplier shall provide hardware, including cabling, servers, sensors, switching technology, and firewall devices, together with any physical containment as necessary to implement their solution."
M,M1,"143.5. The Supplier shall be responsible for the provision of up to [5] Buyer licenses. All Costs for this provision shall be included within the Supplier Costs within the Charges. Further details of the Buyer’s requirements shall be provided as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,143.6. The Supplier shall be responsible for ensuring:
M,M1,"143.6.1. The CAFM System has the capability to ensure that all managerial quality monitoring, complaints, planned and reactive activities are managed, executed and monitored through the CAFM System."
M,M1,143.6.2. The Buyer has full access to the live CAFM System data at all times and that the Supplier is responsible for ensuring that the data can be accessed electronically via the Buyer’s internal network i.e. a web based application which shall be accessed via a web browser.
M,M1,143.6.3. An application programming interface or export function for the system’s data shall be available at all times to the Buyer.
M,M1,143.6.4. All feedback information associated with its activities and information relating to the completion of Service requests is promptly and accurately entered into the CAFM System.
M,M1,"143.6.5. The necessary resources to maintain, extend and enhance both the quality and the depth of the information held in the CAFM System to the mutual benefit of both itself and the Buyer. This shall include but not be limited to:"
M,M1,143.6.5.1. The adoption of point cloud survey information;
M,M1,143.6.5.2. Building information models;
M,M1,143.6.5.3. Photogrammetry; and
M,M1,143.6.5.4. Telemetry.
M,M1,143.6.6. All response and rectification periods required by the Buyer shall be maintained within the CAFM System and the CAFM System has the capability to produce alerts as reactive or planned works that are about to breach their KPI agreement.
M,M1,143.6.7. The CAFM System has the capability to link duplicate Service requests and parent and child Service requests and track Service requests through the various stages to completion.
M,M1,143.6.8. All parent and child relationships are codified and recorded within any data or information exchange from the CAFM System(s).
M,M1,"143.6.9. The CAFM System captures all Costs including direct labour, Subcontractor labour, consumable and material Costs;"
M,M1,"143.6.10. They are capable of interacting with the Buyer’s IT systems, an independent helpdesk, assurance and / or performance partner where appropriate. In such a situation, the Supplier shall be required to use the Buyer’s defined master data to report activities against. Further details of these requirements shall be highlighted as part of the Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,"143.6.11. The Supplier shall have the capability to operate its CAFM System in a way that integrates data with the Buyer’s IT systems, the CAFM System of an independent helpdesk and/or assurance service supplier where appropriate. Where this is a requirement, further information shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,"143.6.12. The Supplier shall have the capability to operate its CAFM System in a way that it enables the capture of third-party data where appropriate. Where this is a requirement, further information shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,143.7. The CAFM System shall have the capability to:
M,M1,143.7.1. Record and report by each Buyer Premises or location;
M,M1,143.7.2. Review work assignment to Supplier Staff and Subcontractors;
M,M1,143.7.3. Record and track the history of reactive work on specific Assets as required by the Buyer;
M,M1,"143.7.4. Track progress on logged activities, issue status updates and the provision of on-screen alerts;"
M,M1,143.7.5. Provide automated email notifications of work requests;
M,M1,143.7.6. Provide automatic status updates to the Buyer’s representatives;
M,M1,143.7.7. Provide current and Historic Volumes of statutory and contractual compliance across all planned and reactive activities across all Buyer Premises (e.g. compliance dashboard);
M,M1,143.7.8. Provide search and visibility of calls and activities logged directly by Buyer Staff via an interface or other electronic means;
M,M1,"143.7.9. Provide automatic associated hazard warnings, for example asbestos alerts;"
M,M1,143.7.10. Allocate and schedule appointment dates and times with the occupants of residential housing and Buyer’s representatives within Buyer Premises for audits and inspections;
M,M1,143.7.11. Provide online portal systems to facilitate automated online booking systems to enable the Buyer’s representatives and residential housing occupants to schedule attendance for work related activities directly online;
M,M1,"143.7.12. Provide automated facilities for online invoicing, hard and soft charging processes and payment processes;"
M,M1,143.7.13. Provide clear and proactive management of KPI agreements;
M,M1,143.7.14. Provide accurate reporting management information and KPI performance data to meet the requirements of the Buyer;
M,M1,143.7.15. Log Service requests via intranet and internet;
M,M1,143.7.16. Automatically prioritise work and job escalation when appropriate; and
M,M1,"143.7.17. Manage room booking / workplace allocation, to include but not be limited to desks, meeting rooms, conference rooms, community lettings, event spaces and workstation allocation for Buyer Staff and visitors shall be booked and managed by a booking system to optimise as far as is practicable the use of space. The Service shall include the facility to:"
M,M1,143.7.17.1. Accept electronic online bookings and confirmations;
M,M1,143.7.17.2. Ensure no double bookings;
M,M1,"143.7.17.3. Provide a holistic range of ancillary Services such as hospitality, room set-up and audio visual (AV) support;"
M,M1,"143.7.17.4. Provide reporting on trends on meeting room utilisation and lettings usage and any income shall be managed through the system hospitality, room set-up and AV support;"
M,M1,143.7.17.5. Integrate with other facilities data to provide detailed financial and ownership details; and
M,M1,143.7.17.6. Enable two-way communication including importing data from third party financial software or exporting to a data file.
M,M1,143.7.18. The cost control functionality shall have the capability to:
M,M1,"143.7.18.1. Track costs through multi-level hierarchy of budgets, contracts and projects;"
M,M1,143.7.18.2. Provide transparency of full facilities spend and generation of single or multi-line purchase orders;
M,M1,143.7.18.3. Discount purchase orders or individual line items;
M,M1,143.7.18.4. Provide purchase order receipt acknowledgement;
M,M1,143.7.18.5. Provide details of benchmarking data;
M,M1,"143.7.18.6. Navigate, search and view all budget information;"
M,M1,143.7.18.7. Link trade rates to the contractual resource rates agreed with the Buyer;
M,M1,"143.7.18.8. Provide projects functionality which enables tracking of project spend, progress against key milestone dates and stakeholders;"
M,M1,"143.7.18.9. Provide Costs for all Additional Works, to include Call-Off unit of measure pricing metrics and bespoke schedule of rates pricing metric data where required by the Buyer as part of the Call-Off Procedure."
M,M1,143.7.18.10. Easily distribute information to stakeholders;
M,M1,143.7.18.11. Ensure Financial Reports are available for ad-hoc reporting or scheduled generation basis;
M,M1,143.7.18.12. Navigate data tree to ensure simple management and retrieval of all facilities information; and
M,M1,143.7.18.13. Manage health and safety equipment and Service requests.
M,M1,143.8. The property management functionality shall have the capability to:
M,M1,143.8.1. Store all Buyer Premises related Documents including contracts and lease agreements;
M,M1,"143.8.2. Store all Buyer Premises related Documentation as required for inclusion within the Buyer Premises logbook, to include but not be limited to:"
M,M1,143.8.2.1. Health and safety documentation;
M,M1,143.8.2.2. COSHH risk assessments;
M,M1,143.8.2.3. Audit reports;
M,M1,143.8.2.4. Security assignment instructions;
M,M1,143.8.2.5. Emergency isolation and utility metering data;
M,M1,143.8.2.6. Business continuity and disaster recovery data; and
M,M1,143.8.2.7. Emergency out-of-hour contact details.
M,M1,"143.8.3. Store all details of the Buyer’s residential properties including photographs, CAD plans, floor plans, external grounds drawings; resident facilities, utility infrastructure and providers, contracts, lease agreements and health and safety documents;"
M,M1,143.8.4. Navigate the storage of Buyer Premises contact information; and
M,M1,143.8.5. Generate property management reports.
M,M1,143.9. The report functionality shall have the capability to:
M,M1,143.9.1. Report on helpdesk performance management;
M,M1,143.9.2. Automatically generate reports;
M,M1,143.9.3. Provide direct email distribution to stakeholders;
M,M1,143.9.4. Produce specific corporate reporting requirements;
M,M1,143.9.5. Analyse data;
M,M1,"143.9.6. Provide reports that are comprehensive, thorough, and cover a wide range of information or details as standard;"
M,M1,143.9.7. Provide measured performance benchmarking; and
M,M1,143.9.8. Provide cost control and monitoring.
M,M1,"143.10. The Supplier shall ensure that in line with best practice, the CAFM System has its own Business Continuity and Disaster Recovery Plan in place to enable continuity of service without degradation."
M,M1,"143.11. The Supplier shall support the Buyer in any assurance process as necessary. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M1,"143.12. At the end of the Call-Off Contract Period, or in the event of termination of the Call-Off Contract and for any reason, ownership of the Buyer’s data contained within the CAFM System shall remain with the Buyer."
M,M2,Hard / Soft FM CAFM Requirements
M,M2,"144.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
M,M2,"144.2. The Supplier shall act in accordance with, including but not limited to;"
M,M2,144.2.1. ISO/IEC 27000: Information technology–Security techniques-Information security management systems-Overarching vocabulary;
M,M2,144.2.2. ISO/IEC 27001Information technology–Security techniques-Information security management systems-Requirements;
M,M2,144.2.3. ISO/IEC 27002 Information technology–Security techniques-Information security management systems-Security controls;
M,M2,144.2.4. ISO/IEC 27003 Information technology–Security techniques-Information security management systems-Guidance;
M,M2,144.2.5. ISO/IEC 27005 Information technology–Security techniques-Information security Risk Management;
M,M2,144.2.6. ISO/IEC 27014 Information technology-Security techniques-Governance for Information security;
M,M2,144.2.7. The CAFM System shall have the capability to meet the requirements of Government Soft Landings (GSL);
M,M2,144.2.8. The CAFM System shall have the capability to meet the requirements of Business Information Modelling (BIM) mandated requirements across Central Government (currently BIM Level 2);
M,M2,144.2.9. BS EN ISO 19650 relates to project delivery within the suite of BIM standards and PAS 1192:3 relates to the management of information in operation of the Asset and aligns to ISO 55001;
M,M2,144.2.10. Waste and Resources Action Programme’s (WRAP) Mobile Asset Management Planning; and
M,M2,144.2.11. The UK Government Functional Standard GovS004 and other relevant UK Government Functional Standard applicable to the Services.
M,M2,"144.3. Where a Buyer requires a CAFM provision that interfaces with an existing Buyer CAFM System, the Supplier shall be responsible for the provision of this interface. All Costs for these Services shall be included within the Supplier Costs within the Charges."
M,M2,"144.4. The Supplier shall provide hardware, including cabling, servers, sensors, switching technology, and firewall devices, together with any physical containment as necessary to implement their solution."
M,M2,"144.5. The Supplier shall be responsible for the provision of up to [5] Buyer licenses to allow access to the CAFM System. All Costs for this provision shall be included within the Supplier costs within the Charges. Further details of the Buyer’s requirements shall be provided as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M2,144.6. The Supplier shall be responsible for ensuring:
M,M2,"144.6.1. The CAFM System has the capability to ensure that all managerial quality monitoring, complaints, planned and reactive activities are managed, executed and monitored through the CAFM System;"
M,M2,"144.6.2. The CAFM System has the capability to codify Asset to [Uniclass 2015, NRM3 and SFG20] coding; Uniclass Classification Tables; National Rules of Measurement (NRM3);"
M,M2,"144.6.3. The CAFM System has the capability and data outputs that can directly support the generation of required information, enabling transparent reporting on building condition, backlog, investment planning, and risk management."
M,M2,144.6.4. The CAFM System enables the Buyer full access to the live CAFM System data at all times and the Supplier is responsible for ensuring that the data can be accessed electronically via the Buyer’s internal network i.e. a web based application which shall be accessed via a web browser.
M,M2,144.6.5. The CAFM System has the capability to enable live reporting on levels of statutory compliance across all in-scope Services and Buyer Premises.
M,M2,144.6.6. The availability of an application programming interface or export function for the systems data at all times to the Buyer.
M,M2,144.6.7. The CAFM System has the capability to enable all feedback information associated with its activities and information relating to the completion of Service requests to be promptly and accurately entered into the CAFM System.
M,M2,"144.6.8. The necessary resources to maintain, extend and enhance both the quality and the depth of the information held in the CAFM System to the mutual benefit of both itself and the Buyer are provided. This shall include but not be limited to:"
M,M2,144.6.8.1. The adoption of point cloud survey information;
M,M2,144.6.8.2. Building information models;
M,M2,144.6.8.3. Photogrammetry; and
M,M2,144.6.8.4. Telemetry.
M,M2,144.6.9. All response and rectification periods required by the Buyer shall be maintained within the CAFM System and the CAFM System has the capability to produce automated alerts as reactive or planned works that are about to breach their KPI agreement.
M,M2,144.6.10. The CAFM System has the capability to link duplicate Service requests and parent and child Service requests and track Service requests through the various stages to completion.
M,M2,144.6.11. All parent and child relationships are codified and recorded within any data or information exchange from the CAFM System(s).
M,M2,144.7. The CAFM System shall have the capability to:
M,M2,144.7.1. Record and report by each Buyer Premises or location;
M,M2,144.7.2. Review work assignment to Supplier Staff and Subcontractors;
M,M2,144.7.3. Record and track the history of reactive work on specific Assets as required by the Buyer; and
M,M2,"144.7.4. Track progress on logged activities, issue status updates and the provision of on-screen alerts;"
M,M2,144.7.5. Provide automated email notifications of work requests;
M,M2,144.7.6. Provide automatic status updates to the Buyer’s representatives;
M,M2,144.7.7. Provide current and historical levels of statutory and contractual compliance across all planned and reactive activities across all Buyer Premises (e.g. compliance dashboard);
M,M2,144.7.8. Provide search and visibility of calls and activities logged directly by Buyer Staff via an interface or other electronic means;
M,M2,"144.7.9. Provide automatic associated hazard warnings, for example asbestos alerts;"
M,M2,144.7.10. Allocate and schedule appointment dates and times with the occupants of residential housing and Buyer’s representatives within Buyer Premises for audits and inspections;
M,M2,144.7.11. Provide online portal systems to facilitate automated online booking systems to enable the Buyer’s representatives and residential housing occupants to schedule attendance for work related activities directly online;
M,M2,"144.7.12. Provide automated facilities for online invoicing, hard and soft charging processes and payment processes;"
M,M2,144.7.13. Provide clear and proactive management of KPI agreements;
M,M2,144.7.14. Provide accurate reporting management information and KPI performance data to meet the requirements of the Buyer;
M,M2,144.7.15. Log Service requests via intranet and internet;
M,M2,144.7.16. Automatically prioritise work and job escalation when appropriate; and
M,M2,"144.7.17. Manage room booking / workplace allocation, to include but not be limited to desks, meeting rooms, conference rooms, community lettings, event spaces and workstation allocation for Buyer Staff and visitors shall be booked and managed by a booking system to optimise as far as is practicable the use of space. The Service shall include the facility to:"
M,M2,144.7.17.1. Accept electronic online bookings and confirmations;
M,M2,144.7.17.2. Ensure no double bookings;
M,M2,"144.7.17.3. Provide a holistic range of ancillary Services such as hospitality, room set-up and audio visual (AV) support;"
M,M2,"144.7.17.4. Provide reporting on trends on meeting room utilisation and lettings usage and any income shall be managed through the system hospitality, room set-up and AV support;"
M,M2,144.7.17.5. Integrate with other facilities data to provide detailed financial and ownership details;
M,M2,144.7.17.6. Enable two-way communication including importing data from third party financial software or exporting to a data file.
M,M2,"144.7.18. Individually reference all Assets and have the capability to identify Assets in four hierarchical structures to include service type, geographical location, NRM3 and Uniclass 2015;"
M,M2,"144.7.19. Having the flexibility to allow these four (4) hierarchies to be cross-referenced at different levels to allow greater capability in identifying particular Assets, systems or sections of Services within any Buyer Premises. "
M,M2,144.7.20. The Supplier shall take into account the appropriate data security considerations of how this information is stored and be aware of the National Protective Security Authority (NPSA) guidance;
M,M2,"144.7.21. Identify all Assets which are scheduled for maintenance or require attention due to malfunction on job sheets, using digital formats / forms wherever possible, with respect to type and accurate location;"
M,M2,"144.7.22. Ensure that all Planned Preventative Maintenance and reactive maintenance activities are managed, executed and monitored through the CAFM System."
M,M2,144.7.23. Capture all greenhouse gas emission and carbon net zero related data as it applies to the Buyer's Assets and systems;
M,M2,"144.7.24. Operate in a way that integrates data with the Buyer’s IT systems, the CAFM System of an independent helpdesk and/or assurance service supplier where appropriate. Where this is a requirement, further information shall be provided by the Buyer as part of the Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
M,M2,"144.7.25. Operate in a way that it enables the capture of third-party data where appropriate. Where this is a requirement, further information shall be provided by the Buyer as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
