Work Package Code,Service Code,Service Line
A,A.13,"13.3. The Supplier shall recognise that the Public Sector in the UK is committed to the Delivery of high quality public Services, and recognises that this is critically dependent on the provision of excellent management and leadership skills and a workforce that is well rewarded, well-motivated, well-led, has access to appropriate opportunities for training and skills development, are diverse and is engaged in decision making. These factors are also important for workforce recruitment and retention, and thus continuity of service."
A,A.13,"13.4. The Supplier shall recognise that Public bodies in the UK have in place, are developing and / or adopting fair work practices, which include:"
A,A.13,"13.4.1. A fair and equal 'pay policy' that includes a commitment to supporting the living wage, including, for example being a 'living wage accredited employer. Where this is required by the Buyer, details will be provided by the Buyer in the Call-Off Procedure;"
A,A.13,"13.4.2. Clear managerial responsibility to nurture talent and help individuals fulfil their potential, including for example, a strong commitment to 'Modern Apprenticeships' and the development of the UK’s young workforce;"
A,A.13,"13.4.3. Promoting equality of opportunity and developing a workforce, which reflects the population of the UK in terms of characteristics such as age, gender, religion or belief, race, sexual orientation and disability;"
A,A.13,"13.4.4. Supporting learning and development; stability of employment and hours of work, and avoiding exploitative employment practices, including for example no inappropriate use of zero hours contracts;"
A,A.13,13.4.5. Flexible working (including for example practices such as flexi-time and career breaks) and support for family friendly working and wider work life balance;
A,A.13,"13.4.6. Support progressive workforce engagement, for example Trade Union recognition and representation where possible, otherwise alternative arrangements to give staff an effective voice; and"
A,A.13,"13.4.7. Effective equality, inclusion and diversity policies and procedures."
A,A.13,13.5. In order to ensure the highest Standards of service quality in this Contract the public bodies in the UK expect Suppliers to take a similarly positive approach to fair work practices as part of a fair and equitable employment and reward package.
A,A.13,"13.6. The Supplier shall ensure that all Supplier Staff employed on the Contract receive appropriate induction, refresher and awareness training to ensure the successful and safe Delivery of the Services. These shall include but not be limited to:"
A,A.13,13.6.1. Health and safety (Safe System of Work) awareness;
A,A.13,13.6.2. First Aid and accident reporting;
A,A.13,13.6.3. COVID-19 health reporting and infection control related training;
A,A.13,13.6.4. Customer care;
A,A.13,13.6.5. SDP awareness;
A,A.13,13.6.6. Quality management plan awareness;
A,A.13,13.6.7. Fraud and bribery awareness;
A,A.13,13.6.8. Waste management (e.g. waste hierarchies);
A,A.13,13.6.9. Environmental and sustainability awareness;
A,A.13,"13.6.10. Equality, diversity and inclusion policies; and"
A,A.13,13.6.11. Mental health awareness.
A,A.13,13.7. Further details will be provided by the Buyer in the Call-Off Procedure.
A,A.13,13.8. The Supplier shall develop and maintain a training register for all staff employed on the Contract and be responsible for maintaining appropriate staff records and training records for all Supplier Staff.
A,A.13,13.9. The Supplier shall be responsible for the provision of training and refresher training to Buyer Staff including:
A,A.13,13.9.1. Use of CAFM and associated IT systems;
A,A.13,13.9.2. Business processes;
A,A.13,13.9.3. Health and safety;
A,A.13,13.9.4. Use of fire-alarm testing and emergency systems; and
A,A.13,13.9.5. Site Induction training.
A,A.13,13.10. The Buyer may require the Supplier to deliver bespoke training Services to Buyer Staff. Further details of any bespoke training requirements will be provided in the Call-Off Procedure and costs shall be managed via Call-Off Schedule 25 – Billable Works and Projects.
A,A.13,13.11. The Supplier shall be responsible for maintaining records of any training provided to the Buyer’s Staff.
A,A.13,13.12. The Supplier shall work collaboratively with the Buyer by employing the Buyer’s staff on a secondment basis to assist their personal development by:
A,A.13,13.12.1. Gaining hands on work experience;
A,A.13,13.12.2. Receiving training;
A,A.13,13.12.3. Gaining professional qualifications; and
A,A.13,13.12.4. Gaining experience of work in the private sector.
A,A.13,13.13. Details of requirements will be defined by the Buyer in the Call-Off Procedure.
A,A.13,"13.14. The Supplier shall ensure that all Supplier Staff provide evidence of their right to work in the United Kingdom in line with the Immigration, Asylum and Nationality Act 2006. The cost of obtaining any such evidence shall be the responsibility of the Supplier."
A,A.13,13.15. Any Supplier Staff who are employed in areas where they may have contact with children or vulnerable adults must be in receipt of an enhanced level disclosure or barring check in accordance with current legislation and guidance.
A,A.13,"13.16. Any Supplier Staff who has not received the clearance required by the Buyer, and who are required to be at the Buyer Premises must be accompanied and supervised at all times by an individual who has the appropriate level of clearance."
A,A.13,"13.17. The Supplier shall provide an induction programme for all Staff and for any relevant Buyer Staff, and participate in any relevant Buyer induction programme."
A,A.13,13.18. The Supplier shall investigate where more than one (1) substantiated complaint is made against any individual member of its Staff within any Month. The Supplier shall take appropriate action to mitigate future reoccurrence and include the complaint and action taken in the Monthly performance reports as required through the Call-Off Contract with the Buyer.
A,A.13,"13.19. Supplier Staff shall be suitably presented and wearing all required uniforms and/or appropriate work wear at all times (in line with the defined Standards). The Supplier shall be responsible for the provision of all equipment, work wear, uniforms and PPE for their Personnel for use on the Contract."
A,A.13,"13.20. Where required by the Buyer, the Supplier shall provide uniforms for Buyer personnel (e.g. In-house security staff). Further details of these requirements will be provide in the Call-Off Procedure."
A,A.14,14. Service A14 - Selection and Management of Subcontractors
A,A.14,14.1. The following Standards apply to this Service - SA14.
A,A.14,"14.2. The Supplier is required to actively manage all aspects of Subcontractor involvement in the Call-Off Contract to ensure that all Services received reflect that required under the Call-Off Contract, and specifically that which is paid for. Key aspects of the role include the Services set out below:"
A,A.14,14.2.1. Protecting the Buyer's agreed contractual position and ensuring that the agreed allocation of risk is maintained and that value for money is Achieved from the Call-Off Contract;
A,A.14,14.2.2. Ensuring that all Subcontractors operate a Safe System of Work and that all activities at the Buyer Premises are Delivered in compliance with the Supplier’s health and safety policy statement and Management Plan;
A,A.14,14.2.3. Performance monitoring against agreed KPIs;
A,A.14,14.2.4. Benchmarking and market testing of Services against the provision from other Service providers;
